"Unnamed..0","GAD1","GAD2","GAD3","GAD4","GAD5","GAD6","GAD7","GADE","SWL1","SWL2","SWL3","SWL4","SWL5","Game","Platform","Hours","whyplay","streams","SPIN1","SPIN2","SPIN3","SPIN4","SPIN5","SPIN6","SPIN7","SPIN8","SPIN9","SPIN10","SPIN11","SPIN12","SPIN13","SPIN14","SPIN15","SPIN16","SPIN17","Narcissism","Gender","Age","Work","Degree","Birthplace","Residence","Playstyle","GAD_T","SWL_T","Residence_ISO3","Birthplace_ISO3"
7163,1,1,1,1,0,2,2,"Not difficult at all",1,1,1,1,1,"League of Legends","PC",25,"Competition",15,0,1,2,2,1,2,1,1,3,0,1,1,1,2,2,0,1,3,"Male",21,"Student","High School","USA","USA","Multiplayer",8,5,"USA","USA"
7164,1,0,0,0,0,2,0,"Somewhat difficult",2,6,3,5,1,"Other","PC",20,"Fun",4,0,2,2,3,1,2,2,3,3,0,1,1,0,2,1,0,2,4,"Male",18,"Student","High School","USA","USA","Multiplayer",3,17,"USA","USA"
7165,0,0,0,0,0,0,0,"Unspecified",5,5,6,6,5,"Other","PC",14,"Fun",5,0,1,0,1,1,0,1,0,2,1,1,0,0,0,1,1,2,1,"Male",25,"Student","None","Germany","Germany","Multiplayer",0,27,"DEU","DEU"
7166,1,2,3,2,0,3,3,"Somewhat difficult",1,1,1,1,1,"Counter Strike","PC",18,"Competition",12,0,4,3,3,0,3,0,1,4,2,1,0,2,0,0,0,0,2,"Male",18,"Student","High School","Chile","Chile","Multiplayer",14,5,"CHL","CHL"
7168,1,1,1,1,0,0,0,"Somewhat difficult",4,5,6,1,2,"League of Legends","PC",20,"Fun",10,1,1,3,2,0,3,2,3,3,1,3,1,0,2,2,2,1,1,"Male",23,"Employed","High School","Czech Republic","Czech Republic","Multiplayer",4,18,"CZE","CZE"
7169,1,0,0,2,2,3,0,"Not difficult at all",1,1,1,1,1,"League of Legends","PC",30,"Competition",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,"Male",20,"Student","High School","USA","USA","Multiplayer",8,5,"USA","USA"
7170,0,0,0,1,0,1,0,"Not difficult at all",4,3,3,3,2,"League of Legends","PC",5,"Competition",2,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,2,"Male",21,"Student","High School","Germany","Germany","Multiplayer",2,15,"DEU","DEU"
7171,1,1,1,0,0,0,1,"Not difficult at all",5,7,5,4,2,"League of Legends","PC",20,"Fun",20,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,"Male",20,"Employed","Bachelors","UK","UK","Multiplayer",4,23,"GBR","GBR"
7172,1,0,1,2,1,0,0,"Not difficult at all",3,3,6,5,5,"League of Legends","PC",14,"Competition",20,0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,2,"Male",18,"Student","High School","Poland","Poland","Multiplayer",5,22,"POL","POL"
7173,1,1,1,1,1,1,1,"Somewhat difficult",2,4,3,2,1,"World of Warcraft","PC",20,"Fun",5,0,1,1,3,0,1,0,3,2,1,4,0,1,0,0,1,0,1,"Male",25,"Student","Bachelors","Turkey","Turkey","Multiplayer",7,12,"TUR","TUR"
7174,3,3,3,3,2,2,3,"Very difficult",3,2,2,1,1,"League of Legends","PC",10,"Fun",4,1,3,1,0,4,3,3,1,1,0,1,3,2,3,4,2,3,1,"Male",19,"Student","High School","USA","USA","Multiplayer",19,9,"USA","USA"
7175,3,2,3,0,2,0,1,"Somewhat difficult",2,3,2,1,2,"League of Legends","PC",20,"Competition",24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,"Male",18,"Student","High School","UK","UK","Multiplayer",11,10,"GBR","GBR"
7176,0,0,0,0,0,0,0,"Not difficult at all",6,7,7,5,6,"League of Legends","PC",16,"Fun",3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Male",19,"Student","High School","USA","USA","Multiplayer",0,31,"USA","USA"
7177,1,1,1,2,0,1,2,"Somewhat difficult",3,5,3,2,1,"League of Legends","PC",12,"Fun",17,1,2,1,1,3,2,1,2,3,2,3,2,2,2,3,2,1,3,"Male",18,"Student","High School","Chile","Chile","Multiplayer",8,14,"CHL","CHL"
7178,1,1,1,1,0,1,1,"Somewhat difficult",2,3,3,2,2,"League of Legends","PC",10,"Competition",15,1,4,2,4,1,2,1,4,3,1,4,1,0,3,2,3,3,1,"Female",21,"Student","High School","USA","USA","Multiplayer",6,12,"USA","USA"
7179,0,0,0,0,0,0,0,"Not difficult at all",7,6,7,7,7,"League of Legends","PC",25,"Competition",7,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,"Male",23,"Student","Bachelors","Germany","Germany","Multiplayer",0,34,"DEU","DEU"
7180,0,0,0,0,1,1,0,"Not difficult at all",2,3,3,3,5,"League of Legends","PC",28,"Competition",10,0,1,2,3,1,2,1,3,2,0,3,1,0,1,3,0,0,2,"Male",22,"Employed","High School","USA","USA","Multiplayer",2,16,"USA","USA"
7181,1,1,2,3,1,1,2,"Somewhat difficult",1,4,2,3,2,"League of Legends","PC",60,"Competition",60,1,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,"Male",19,"Student","High School","USA","USA","Multiplayer",11,12,"USA","USA"
7182,1,2,2,1,0,1,0,"Somewhat difficult",3,6,5,5,2,"League of Legends","PC",25,"Competition",5,1,2,0,3,3,3,4,0,2,2,2,3,0,2,3,0,0,3,"Male",19,"Student","High School","Croatia","USA","Multiplayer",7,21,"USA","HRV"
7183,1,0,1,2,0,2,0,"Somewhat difficult",3,5,5,4,3,"League of Legends","PC",10,"Competition",1,0,1,1,1,0,1,0,1,2,2,1,0,0,1,0,0,1,2,"Male",19,"Student","High School","USA","UK","Multiplayer",6,20,"GBR","USA"
7184,0,0,0,0,0,1,0,"Not difficult at all",6,6,6,6,6,"League of Legends","PC",10,"Competition",18,0,0,1,1,0,1,0,1,2,1,2,1,0,0,0,0,0,1,"Male",24,"Employed","Bachelors","USA","USA","Multiplayer",1,30,"USA","USA"
7185,0,0,0,0,0,0,0,"Unspecified",6,6,6,5,6,"League of Legends","PC",20,"Fun",10,0,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,"Male",30,"Employed","Bachelors","USA","USA","Multiplayer",0,29,"USA","USA"
7186,0,0,1,1,1,1,1,"Not difficult at all",5,5,5,5,5,"Counter Strike","PC",12,"Competition",2,1,1,2,3,1,1,0,2,2,1,1,0,0,1,1,1,0,1,"Male",18,"Student","High School","USA","USA","Multiplayer",5,25,"USA","USA"
7187,1,1,1,0,0,1,1,"Not difficult at all",3,5,3,2,2,"World of Warcraft","PC",20,"Competition",12,2,2,3,3,2,2,2,3,3,3,1,2,0,1,3,1,2,1,"Male",25,"Employed","Bachelors","USA","USA","Multiplayer",5,15,"USA","USA"
7188,1,1,1,1,1,1,1,"Somewhat difficult",5,6,5,5,4,"League of Legends","PC",15,"Competition",12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"Male",18,"Student","High School","USA","USA","Multiplayer",7,25,"USA","USA"
7189,0,0,0,0,0,0,0,"Not difficult at all",3,3,3,3,3,"League of Legends","PC",25,"Fun",5,0,1,2,3,0,1,1,3,4,0,3,1,1,3,4,1,1,1,"Male",24,"Employed","High School","Germany","Germany","Multiplayer",0,15,"DEU","DEU"
7190,2,1,2,1,0,2,0,"Somewhat difficult",5,4,6,6,2,"League of Legends","PC",8,"Fun",12,1,3,0,2,3,1,3,0,0,1,0,3,0,2,0,1,0,2,"Male",18,"Student","None","USA","USA","Multiplayer",8,23,"USA","USA"
7191,0,0,0,0,0,0,0,"Not difficult at all",7,7,7,7,7,"League of Legends","PC",50,"Competition",15,0,0,2,2,1,1,4,1,0,0,0,0,0,0,0,0,0,3,"Male",21,"Employed","High School","USA","USA","Multiplayer",0,35,"USA","USA"
7192,1,1,1,1,0,0,1,"Not difficult at all",2,5,4,3,1,"League of Legends","PC",14,"Fun",4,1,4,3,3,1,1,1,3,3,0,2,0,0,1,0,0,1,1,"Male",19,"Student","High School","USA","USA","Multiplayer",5,15,"USA","USA"
7193,1,1,1,1,0,3,0,"Not difficult at all",4,5,7,3,5,"League of Legends","PC",28,"Competition",2,0,1,1,1,0,1,0,4,4,1,4,0,0,2,0,0,2,1,"Male",18,"Student","None","Croatia","Croatia","Multiplayer",7,24,"HRV","HRV"
7194,3,0,1,3,0,3,3,"Somewhat difficult",6,6,5,6,3,"League of Legends","PC",24,"Fun",15,2,3,3,1,3,3,3,3,1,1,1,1,1,1,2,2,3,4,"Male",19,"Student","High School","USA","USA","Multiplayer",13,26,"USA","USA"
7195,0,1,0,0,0,1,0,"Not difficult at all",3,3,5,3,4,"League of Legends","PC",20,"Fun",10,0,1,0,3,1,3,2,0,3,3,3,2,2,2,1,1,2,3,"Male",21,"Student","Masters","Germany","Germany","Multiplayer",2,18,"DEU","DEU"
7196,0,0,0,0,0,0,0,"Not difficult at all",5,5,5,4,3,"League of Legends","PC",20,"Fun",6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,"Male",19,"Student","High School","Denmark","Switzerland","Multiplayer",0,22,"CHE","DNK"
7197,0,0,0,0,0,1,1,"Not difficult at all",7,7,7,6,6,"League of Legends","PC",20,"Fun",60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Male",18,"Student","High School","Germany","Germany","Multiplayer",2,33,"DEU","DEU"
7198,0,0,0,0,0,1,0,"Not difficult at all",6,6,6,5,5,"League of Legends","PC",40,"Competition",5,0,2,0,1,0,1,0,0,1,1,2,0,0,1,1,0,0,2,"Male",20,"Student","High School","Russia","Russia","Multiplayer",1,28,"RUS","RUS"
7199,0,0,1,0,1,1,0,"Somewhat difficult",3,5,6,6,4,"League of Legends","PC",20,"Competition",3,2,1,1,3,3,4,1,3,2,0,3,2,0,3,3,1,0,3,"Male",19,"Student","High School","USA","USA","Multiplayer",3,24,"USA","USA"
7200,0,0,0,0,0,1,2,"Somewhat difficult",7,7,6,5,3,"League of Legends","PC",5,"Competition",10,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,1,1,1,"Male",19,"Student","High School","Spain","Spain","Multiplayer",3,28,"ESP","ESP"
7201,0,0,0,0,1,1,0,"Not difficult at all",6,5,7,6,5,"League of Legends","PC",6,"Fun",10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,"Male",22,"Student","Bachelors","France","France","Multiplayer",2,29,"FRA","FRA"
7202,0,0,0,0,0,0,0,"Not difficult at all",6,6,6,6,5,"League of Legends","PC",30,"Fun",24,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,"Male",24,"Employed","Bachelors","UK","UK","Multiplayer",0,29,"GBR","GBR"
7203,2,2,1,1,0,1,0,"Not difficult at all",2,3,4,5,4,"League of Legends","PC",10,"Fun",4,1,2,1,1,1,0,1,1,1,1,2,0,0,1,0,0,1,1,"Male",22,"Student","Bachelors","USA","USA","Multiplayer",7,18,"USA","USA"
7204,1,0,0,0,1,1,1,"Not difficult at all",5,5,6,7,5,"League of Legends","PC",5,"Fun",10,1,0,2,2,0,0,3,1,0,0,0,0,2,0,2,0,1,2,"Male",19,"Student","High School","China","Canada","Multiplayer",4,28,"CAN","CHN"
7205,0,0,0,0,0,1,0,"Not difficult at all",4,7,6,4,4,"League of Legends","PC",40,"Competition",10,0,4,4,3,0,2,0,2,1,1,1,0,2,1,1,0,2,4,"Male",20,"Unemployed","Bachelors","France","France","Multiplayer",1,25,"FRA","FRA"
7206,3,2,2,3,0,3,0,"Not difficult at all",3,5,1,1,1,"League of Legends","PC",20,"Competition",10,1,1,0,1,0,0,4,0,1,0,0,0,0,2,3,0,0,3,"Male",18,"Student","High School","Spain","Spain","Multiplayer",13,11,"ESP","ESP"
7207,2,1,2,0,0,2,2,"Somewhat difficult",4,5,3,2,3,"League of Legends","PC",10,"Competition",4,2,2,1,2,4,3,1,1,1,2,3,3,1,3,2,3,1,3,"Male",20,"Student","High School","Mauritius","Canada","Multiplayer",9,17,"CAN","MUS"
7208,1,0,1,0,0,0,0,"Not difficult at all",3,6,6,5,3,"League of Legends","PC",40,"Competition",0,1,0,0,1,1,1,0,3,1,0,3,0,0,0,0,0,0,2,"Male",23,"Student","High School","USA","USA","Multiplayer",2,23,"USA","USA"
7209,1,0,0,0,0,0,1,"Not difficult at all",6,5,6,5,6,"League of Legends","PC",22,"Fun",8,1,0,0,2,2,0,0,0,0,1,1,1,0,1,1,0,1,3,"Male",19,"Student","High School","Poland","Poland","Multiplayer",2,28,"POL","POL"
7210,1,0,0,0,0,0,0,"Somewhat difficult",6,5,4,6,3,"League of Legends","PC",12,"Fun",18,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,"Male",18,"Employed","High School","Switzerland","Switzerland","Multiplayer",1,24,"CHE","CHE"
7211,1,1,0,1,0,1,0,"Not difficult at all",2,5,5,5,3,"League of Legends","PC",7,"Fun",5,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,1,"Male",20,"Student","High School","Estonia","Estonia","Multiplayer",4,20,"EST","EST"
7212,0,1,0,2,0,1,0,"Not difficult at all",5,4,5,5,6,"League of Legends","Console",40,"Competition",10,0,3,1,3,0,3,0,2,1,3,4,0,0,1,3,0,0,4,"Male",19,"Employed","High School","USA","USA","Singleplayer",4,25,"USA","USA"
7213,1,0,0,0,0,2,1,"Somewhat difficult",2,6,5,3,2,"League of Legends","PC",15,"Competition",20,0,2,0,3,0,0,0,0,1,0,0,0,0,0,2,0,4,1,"Male",19,"Student","High School","USA","USA","Multiplayer",4,18,"USA","USA"
7214,0,0,0,0,1,2,0,"Not difficult at all",3,6,6,5,3,"League of Legends","PC",10,"Fun",25,1,1,0,1,0,0,0,2,2,2,1,0,0,1,2,0,0,2,"Male",20,"Student","High School","Canada","USA","Multiplayer",3,23,"USA","CAN"
7215,2,3,3,3,3,3,3,"Extremely difficult",4,4,4,3,1,"League of Legends","PC",4,"Competition",2,1,3,2,3,4,3,2,2,2,0,0,3,0,1,1,0,2,3,"Male",22,"Student","High School","Chile","Chile","Multiplayer",20,16,"CHL","CHL"
7216,0,0,0,1,0,0,0,"Not difficult at all",5,4,5,6,5,"League of Legends","PC",15,"Competition",4,0,2,0,2,3,3,4,1,3,3,3,3,0,3,3,1,3,1,"Male",23,"Student","High School","Portugal","Portugal","Multiplayer",1,25,"PRT","PRT"
7217,1,0,1,0,0,0,0,"Not difficult at all",5,2,7,3,4,"League of Legends","PC",49,"Competition",0,1,2,1,3,1,3,2,0,0,0,0,0,0,0,1,1,0,2,"Male",20,"Student","Bachelors","Norway","Norway","Multiplayer",2,21,"NOR","NOR"
7218,2,2,2,1,0,1,0,"Somewhat difficult",4,5,4,6,5,"League of Legends","PC",30,"Competition",2,1,1,1,2,2,3,1,1,3,0,3,2,1,3,4,1,2,3,"Male",18,"Student","High School","USA","USA","Multiplayer",8,24,"USA","USA"
7219,3,3,3,3,2,3,3,"Somewhat difficult",7,7,7,6,6,"League of Legends","PC",14,"Fun",16,1,0,0,1,2,2,0,0,3,0,4,1,0,0,1,0,0,1,"Male",21,"Student","High School","Croatia","Croatia","Multiplayer",20,33,"HRV","HRV"
7220,0,0,0,0,0,0,0,"Not difficult at all",5,5,5,5,1,"League of Legends","PC",6,"Competition",3,1,1,0,1,2,0,0,0,2,0,0,0,0,1,2,0,1,2,"Male",27,"Employed","Bachelors","USA","USA","Multiplayer",0,21,"USA","USA"
7221,3,3,3,3,2,2,3,"Very difficult",1,3,2,1,1,"League of Legends","PC",21,"Fun",5,4,4,4,3,4,4,1,4,4,2,4,4,1,4,4,3,4,2,"Male",21,"Student","High School","USA","USA","Multiplayer",19,8,"USA","USA"
7222,3,1,3,3,3,3,3,"Somewhat difficult",4,3,4,5,6,"League of Legends","PC",70,"Fun",5,0,0,0,4,0,2,0,4,4,0,4,0,0,1,2,0,2,1,"Male",25,"Employed","High School","USA","USA","Multiplayer",19,22,"USA","USA"
7223,0,0,0,0,0,0,0,"Not difficult at all",4,5,5,3,6,"Other","PC",12,"Fun",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Male",23,"Employed","Bachelors","USA","USA","Multiplayer",0,23,"USA","USA"
7224,0,0,0,1,0,0,0,"Very difficult",3,5,6,5,7,"Counter Strike","PC",8,"Fun",10,1,2,1,2,0,1,0,3,2,1,3,0,1,1,1,1,1,1,"Male",20,"Student","None","Russia","Russia","Multiplayer",1,26,"RUS","RUS"
7225,1,3,2,1,1,2,0,"Somewhat difficult",6,6,6,6,6,"League of Legends","PC",15,"Fun",2,3,2,4,4,4,4,0,2,2,4,3,4,0,2,4,4,3,1,"Male",19,"Student","High School","USA","USA","Multiplayer",10,30,"USA","USA"
7226,0,0,0,1,0,2,0,"Somewhat difficult",2,5,3,6,1,"League of Legends","PC",20,"Competition",6,1,2,0,0,0,0,1,0,0,2,1,1,1,1,3,1,0,2,"Male",27,"Unemployed","Masters","Spain","Spain","Multiplayer",3,17,"ESP","ESP"
7227,0,0,2,0,0,0,0,"Very difficult",7,7,7,7,7,"League of Legends","PC",11,"Fun",3,2,0,0,1,2,1,2,1,1,0,3,0,0,1,0,0,0,2,"Male",23,"Student","High School","USA","USA","Multiplayer",2,35,"USA","USA"
7228,0,0,0,0,0,0,0,"Unspecified",6,7,7,6,6,"League of Legends","PC",32,"Fun",10,1,0,2,2,1,1,0,3,4,0,2,0,0,1,0,0,0,1,"Male",26,"Employed","Bachelors","USA","USA","Multiplayer",0,32,"USA","USA"
7229,0,0,0,0,0,0,0,"Not difficult at all",6,6,6,5,6,"League of Legends","PC",6,"Competition",4,0,0,0,3,1,2,0,0,0,2,3,0,0,0,1,0,0,2,"Male",19,"Student","High School","UK","UK","Multiplayer",0,29,"GBR","GBR"
7230,0,0,1,1,0,3,0,"Extremely difficult",1,2,2,2,1,"Other","PC",20,"Competition",10,1,1,1,2,1,1,1,4,3,0,3,0,0,1,0,1,0,2,"Male",19,"Employed","High School","USA","USA","Multiplayer",5,8,"USA","USA"
7231,2,1,2,1,2,0,1,"Not difficult at all",6,5,2,3,3,"League of Legends","PC",25,"Fun",3,0,2,3,3,4,2,1,2,3,3,4,4,0,2,4,0,0,1,"Male",22,"Employed","High School","USA","USA","Multiplayer",9,19,"USA","USA"
7232,0,0,2,2,1,3,0,"Somewhat difficult",1,3,1,1,1,"League of Legends","PC",40,"Fun",0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Female",19,"Student","High School","Norway","Norway","Multiplayer",8,7,"NOR","NOR"
7233,1,0,2,1,3,2,2,"Somewhat difficult",5,5,6,7,6,"League of Legends","PC",3,"Competition",4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"Male",18,"Student","High School","USA","USA","Multiplayer",11,29,"USA","USA"
7234,1,0,0,0,0,0,0,"Not difficult at all",4,5,6,4,3,"League of Legends","PC",10,"Fun",30,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"Male",20,"Student","High School","Iraq","Germany","Multiplayer",1,22,"DEU","IRQ"
7235,2,1,2,2,1,0,3,"Not difficult at all",6,5,5,5,4,"League of Legends","PC",8,"Fun",4,0,2,0,0,3,0,3,0,1,0,1,2,3,1,1,0,0,1,"Male",19,"Student","Bachelors","USA","USA","Multiplayer",11,25,"USA","USA"
7236,0,0,0,1,3,0,1,"Somewhat difficult",6,7,7,6,6,"League of Legends","PC",2,"Competition",12,2,1,0,0,2,0,2,0,0,0,1,0,1,0,1,0,0,5,"Female",19,"Student","High School","China","Canada","Multiplayer",5,32,"CAN","CHN"
7237,0,0,1,1,0,1,2,"Somewhat difficult",6,5,6,5,5,"League of Legends","PC",20,"Competition",8,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,"Male",25,"Employed","Bachelors","Honduras","Honduras","Multiplayer",5,27,"HND","HND"
7238,0,1,2,0,0,1,1,"Not difficult at all",2,5,2,1,3,"League of Legends","PC",20,"Competition",30,0,2,0,1,0,1,0,2,0,1,3,0,0,1,0,0,0,4,"Male",22,"Student","High School","Germany","Germany","Multiplayer",5,13,"DEU","DEU"
7239,1,0,0,0,0,0,0,"Somewhat difficult",6,7,6,7,6,"League of Legends","PC",20,"Fun",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"Male",21,"Student","Bachelors","Germany","Canada","Multiplayer",1,32,"CAN","DEU"
7240,1,0,0,0,0,0,1,"Not difficult at all",6,6,4,6,3,"League of Legends","PC",10,"Competition",3,0,2,0,1,0,2,0,0,3,0,1,0,0,1,1,0,0,1,"Male",20,"Student","High School","Germany","Germany","Multiplayer",2,25,"DEU","DEU"
7241,1,0,0,0,0,0,1,"Not difficult at all",6,6,6,2,6,"League of Legends","PC",6,"Fun",12,2,2,3,2,1,1,0,3,2,0,3,0,0,1,2,3,0,2,"Male",21,"Student","High School","USA","USA","Multiplayer",2,26,"USA","USA"
7242,1,2,3,3,0,2,2,"Somewhat difficult",1,2,2,2,2,"League of Legends","PC",20,"Competition",15,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,"Female",20,"Student","High School","UK","UK","Multiplayer",13,9,"GBR","GBR"
7243,2,3,3,0,1,2,3,"Somewhat difficult",2,2,4,1,1,"League of Legends","PC",20,"Competition",10,2,0,1,3,4,4,3,3,2,3,4,3,2,4,4,2,3,4,"Male",20,"Student","High School","Greece","Greece","Multiplayer",14,10,"GRC","GRC"
7244,1,0,1,0,0,3,0,"Somewhat difficult",6,7,7,7,6,"League of Legends","PC",35,"Competition",25,0,0,0,0,0,1,3,0,1,0,2,1,0,1,4,0,0,3,"Male",18,"Student","None","USA","USA","Multiplayer",5,33,"USA","USA"
7246,2,1,1,1,0,1,2,"Somewhat difficult",6,5,5,5,5,"Other","PC",10,"Competition",2,2,2,1,0,0,0,1,0,1,1,1,0,0,1,3,2,1,1,"Male",18,"Student","High School","Portugal","Portugal","Multiplayer",8,26,"PRT","PRT"
7247,0,0,1,0,0,0,0,"Somewhat difficult",4,3,6,4,3,"Other","PC",25,"Fun",10,1,1,1,2,1,1,0,1,2,0,3,0,1,1,1,0,0,1,"Male",21,"Unemployed","High School","Finland","Finland","Multiplayer",1,20,"FIN","FIN"
7248,1,0,0,0,0,0,1,"Not difficult at all",6,6,6,6,5,"League of Legends","PC",35,"Fun",15,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,"Male",19,"Student","High School","Germany","Germany","Multiplayer",2,29,"DEU","DEU"
7249,0,0,0,0,0,0,0,"Not difficult at all",3,5,5,6,5,"Other","PC",21,"Fun",2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"Male",18,"Student","High School","USA","USA","Multiplayer",0,24,"USA","USA"
7250,0,0,0,0,0,0,0,"Somewhat difficult",5,6,7,7,3,"League of Legends","PC",30,"Competition",8,0,0,0,2,3,3,1,0,3,2,2,3,2,3,4,0,3,2,"Male",19,"Student","High School","UK","UK","Multiplayer",0,28,"GBR","GBR"
7251,3,3,3,3,3,3,3,"Extremely difficult",1,4,2,2,1,"League of Legends","PC",14,"Fun",0,2,4,4,3,1,3,4,4,4,3,3,0,0,2,4,4,1,1,"Female",19,"Unemployed","High School","USA","USA","Multiplayer",21,10,"USA","USA"
7252,3,1,3,1,0,1,0,"Somewhat difficult",4,4,6,2,1,"League of Legends","PC",20,"Competition",8,4,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,"Male",21,"Student","Bachelors","France","France","Multiplayer",9,17,"FRA","FRA"
7253,1,0,1,0,0,0,0,"Not difficult at all",6,6,5,5,5,"League of Legends","PC",20,"Fun",20,1,2,3,3,3,3,1,1,3,3,3,4,0,3,3,3,2,1,"Male",18,"Student","None","UK","UK","Multiplayer",2,27,"GBR","GBR"
7254,1,0,1,0,0,0,0,"Somewhat difficult",5,5,5,6,4,"League of Legends","PC",5,"Fun",10,0,1,0,1,3,1,0,3,2,0,4,1,0,0,1,0,0,1,"Female",27,"Employed","Bachelors","Peru","USA","Multiplayer",2,25,"USA","PER"
7255,1,1,1,0,0,1,0,"Not difficult at all",5,6,6,6,5,"League of Legends","PC",12,"Fun",2,0,1,0,1,1,0,2,2,1,1,3,0,0,1,1,0,0,2,"Male",18,"Student","High School","Portugal","Portugal","Multiplayer",4,28,"PRT","PRT"
7256,1,0,0,3,0,0,0,"Not difficult at all",3,5,2,2,6,"League of Legends","PC",20,"Competition",15,2,1,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,"Male",30,"Employed","High School","Sweden","Sweden","Multiplayer",4,18,"SWE","SWE"
7258,0,1,1,0,0,1,0,"Not difficult at all",5,6,6,2,4,"League of Legends","PC",20,"Competition",5,1,0,0,2,1,0,2,0,0,2,1,0,0,0,0,1,0,2,"Male",21,"Unemployed","Bachelors","Mexico","Mexico","Multiplayer",3,23,"MEX","MEX"
7259,0,0,1,0,0,1,0,"Not difficult at all",5,6,6,6,6,"League of Legends","PC",10,"Fun",5,1,2,1,2,1,1,0,1,2,1,1,0,0,1,2,0,1,2,"Male",31,"Employed","Bachelors","USA","USA","Multiplayer",2,29,"USA","USA"
7260,0,0,0,0,0,0,0,"Not difficult at all",2,6,5,4,2,"League of Legends","PC",14,"Fun",24,0,0,0,2,2,1,0,0,0,0,0,1,0,0,1,0,2,1,"Male",20,"Employed","High School","USA","USA","Multiplayer",0,19,"USA","USA"
7261,2,1,1,3,0,0,1,"Extremely difficult",2,2,5,1,1,"League of Legends","PC",18,"Competition",10,1,1,3,2,1,1,0,4,0,3,2,0,0,2,0,0,4,1,"Other",18,"Student","None","USA","USA","Multiplayer",8,11,"USA","USA"
7262,0,1,1,1,0,0,0,"Somewhat difficult",5,3,4,5,4,"League of Legends","PC",10,"Competition",15,1,2,2,3,0,1,2,1,0,2,0,0,0,0,0,1,0,2,"Male",19,"Student","High School","Russia","Russia","Multiplayer",3,21,"RUS","RUS"
7263,3,2,2,1,1,1,0,"Somewhat difficult",6,6,4,3,2,"League of Legends","PC",14,"Fun",10,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,2,"Male",24,"Student","High School","USA","USA","Multiplayer",10,21,"USA","USA"
7264,0,0,1,0,0,1,0,"Not difficult at all",4,6,6,5,5,"League of Legends","PC",24,"Competition",11,1,0,0,1,0,0,2,1,3,0,2,0,0,0,0,0,1,1,"Male",18,"Student","None","USA","USA","Multiplayer",2,26,"USA","USA"
7266,1,0,1,0,0,0,0,"Not difficult at all",6,6,6,3,5,"League of Legends","PC",30,"Fun",15,1,2,1,3,1,2,1,1,4,2,3,1,0,3,2,1,1,2,"Male",21,"Student","High School","USA","USA","Multiplayer",2,26,"USA","USA"
7267,0,0,0,0,0,0,0,"Not difficult at all",7,7,7,7,7,"League of Legends","PC",50,"Competition",15,2,2,2,2,1,1,1,1,2,1,1,2,4,3,2,3,4,5,"Male",18,"Student","Bachelors","Germany","Portugal","Multiplayer",0,35,"PRT","DEU"
7268,2,2,1,2,0,0,2,"Very difficult",1,1,1,1,1,"League of Legends","PC",6,"Competition",40,1,1,1,3,2,3,1,1,2,1,0,0,0,1,0,0,0,2,"Male",21,"Student","High School","Netherlands","Netherlands","Multiplayer",9,5,"NLD","NLD"
7269,2,1,3,0,0,3,2,"Somewhat difficult",2,5,1,4,1,"League of Legends","PC",30,"Competition",5,3,4,0,2,4,3,2,1,1,2,4,3,2,3,3,1,2,4,"Male",18,"Student","High School","Slovakia","Slovakia","Multiplayer",11,13,"SVK","SVK"
